Local Government Area,State/Territory,Age Group,Population
Subiaco,WA,5 - 9,611
Subiaco,WA,10 - 14,641
Subiaco,WA,15 - 19,735
Subiaco,WA,20 - 24,1112
Subiaco,WA,25 - 29,1263
Subiaco,WA,30 - 34,1164
Subiaco,WA,35 - 39,1112
Subiaco,WA,40 - 44,1101
Subiaco,WA,45 - 49,1009
Subiaco,WA,50 - 54,998
Subiaco,WA,55 - 59,1002
Subiaco,WA,60 - 64,711
Subiaco,WA,65 - 69,554
Subiaco,WA,70 - 74,368
Subiaco,WA,75 - 79,344
Subiaco,WA,80 - 84,285
Subiaco,WA,85 and over,233
Sunshine Coast,QLD,0 - 4,13014
Sunshine Coast,QLD,5 - 9,14814
Sunshine Coast,QLD,10 - 14,16189
Sunshine Coast,QLD,15 - 19,14825
Sunshine Coast,QLD,20 - 24,11809
Sunshine Coast,QLD,25 - 29,11372
Sunshine Coast,QLD,30 - 34,14270
Sunshine Coast,QLD,35 - 39,14911
Sunshine Coast,QLD,40 - 44,17281
Sunshine Coast,QLD,45 - 49,16466
Sunshine Coast,QLD,50 - 54,15190
Sunshine Coast,QLD,55 - 59,14855
Sunshine Coast,QLD,60 - 64,12422
Sunshine Coast,QLD,65 - 69,10604
Sunshine Coast,QLD,70 - 74,8812
Sunshine Coast,QLD,75 - 79,7677
Sunshine Coast,QLD,80 - 84,5083
Sunshine Coast,QLD,85 and over,3549
Surf Coast,VIC,0 - 4,1428
Surf Coast,VIC,5 - 9,1495
Surf Coast,VIC,10 - 14,1621
Surf Coast,VIC,15 - 19,1428
Surf Coast,VIC,20 - 24,1002
Surf Coast,VIC,25 - 29,1155
Surf Coast,VIC,30 - 34,1522
Surf Coast,VIC,35 - 39,1643
Surf Coast,VIC,40 - 44,1780
Surf Coast,VIC,45 - 49,1768
Surf Coast,VIC,50 - 54,1570
Surf Coast,VIC,55 - 59,1330
Surf Coast,VIC,60 - 64,972
Surf Coast,VIC,65 - 69,810
Surf Coast,VIC,70 - 74,665
Surf Coast,VIC,75 - 79,579
Surf Coast,VIC,80 - 84,413
Surf Coast,VIC,85 and over,337
Sutherland Shire,NSW,0 - 4,13283
Sutherland Shire,NSW,5 - 9,13311
Sutherland Shire,NSW,10 - 14,14274
Sutherland Shire,NSW,15 - 19,14823
Sutherland Shire,NSW,20 - 24,14359
Sutherland Shire,NSW,25 - 29,14073
Sutherland Shire,NSW,30 - 34,16331
Sutherland Shire,NSW,35 - 39,15008
Sutherland Shire,NSW,40 - 44,16304
Sutherland Shire,NSW,45 - 49,15698
Sutherland Shire,NSW,50 - 54,14521
Sutherland Shire,NSW,55 - 59,13152
Sutherland Shire,NSW,60 - 64,9497
Sutherland Shire,NSW,65 - 69,7293
Sutherland Shire,NSW,70 - 74,6658
Sutherland Shire,NSW,75 - 79,5990
Sutherland Shire,NSW,80 - 84,4275
Sutherland Shire,NSW,85 and over,3057
Swan,WA,0 - 4,7006
Swan,WA,5 - 9,7491
Swan,WA,10 - 14,7537
Swan,WA,15 - 19,6768
Swan,WA,20 - 24,5891
Swan,WA,25 - 29,6152
Swan,WA,30 - 34,7324
Swan,WA,35 - 39,7558
Swan,WA,40 - 44,7682
Swan,WA,45 - 49,6406
Swan,WA,50 - 54,5481
Swan,WA,55 - 59,4504
Swan,WA,60 - 64,3298
Swan,WA,65 - 69,2465
Swan,WA,70 - 74,1873
Swan,WA,75 - 79,1434
Swan,WA,80 - 84,874
Swan,WA,85 and over,641
Swan Hill,VIC,0 - 4,1446
Swan Hill,VIC,5 - 9,1577
Swan Hill,VIC,10 - 14,1665
Swan Hill,VIC,15 - 19,1482
Swan Hill,VIC,20 - 24,1275
Swan Hill,VIC,25 - 29,1185
Swan Hill,VIC,30 - 34,1299
Swan Hill,VIC,35 - 39,1417
Swan Hill,VIC,40 - 44,1517
Swan Hill,VIC,45 - 49,1494
Swan Hill,VIC,50 - 54,1357
Swan Hill,VIC,55 - 59,1217
Swan Hill,VIC,60 - 64,980
Swan Hill,VIC,65 - 69,858
Swan Hill,VIC,70 - 74,744
Swan Hill,VIC,75 - 79,675
Swan Hill,VIC,80 - 84,477
Swan Hill,VIC,85 and over,344
Sydney,NSW,0 - 4,5147
Sydney,NSW,5 - 9,3419
Sydney,NSW,10 - 14,3384
Sydney,NSW,15 - 19,7037
Sydney,NSW,20 - 24,20087
Sydney,NSW,25 - 29,24801
Sydney,NSW,30 - 34,21291
Sydney,NSW,35 - 39,14050
Sydney,NSW,40 - 44,11455
Sydney,NSW,45 - 49,9061
Sydney,NSW,50 - 54,8031
Sydney,NSW,55 - 59,7132
Sydney,NSW,60 - 64,5025
Sydney,NSW,65 - 69,3999
Sydney,NSW,70 - 74,3208
Sydney,NSW,75 - 79,2661
Sydney,NSW,80 - 84,1787
Sydney,NSW,85 and over,1317
Tablelands,QLD,0 - 4,1446
Tablelands,QLD,5 - 9,1596
Tablelands,QLD,10 - 14,1934
Tablelands,QLD,15 - 19,1453
Tablelands,QLD,20 - 24,866
Tablelands,QLD,25 - 29,950
Tablelands,QLD,30 - 34,1242
Tablelands,QLD,35 - 39,1466
Tablelands,QLD,40 - 44,1784
Tablelands,QLD,45 - 49,1767
Tablelands,QLD,50 - 54,1731
Tablelands,QLD,55 - 59,1608
Tablelands,QLD,60 - 64,1348
Tablelands,QLD,65 - 69,1144
Tablelands,QLD,70 - 74,839
Tablelands,QLD,75 - 79,683
Tablelands,QLD,80 - 84,483
Tablelands,QLD,85 and over,359
Tammin,WA,0 - 4,42
Tammin,WA,5 - 9,46
Tammin,WA,10 - 14,29
Tammin,WA,15 - 19,14
Tammin,WA,20 - 24,16
Tammin,WA,25 - 29,24
Tammin,WA,30 - 34,24
Tammin,WA,35 - 39,46
Tammin,WA,40 - 44,39
Tammin,WA,45 - 49,32
Tammin,WA,50 - 54,19
Tammin,WA,55 - 59,26
Tammin,WA,60 - 64,21
Tammin,WA,65 - 69,16
Tammin,WA,70 - 74,11
Tammin,WA,75 - 79,6
Tammin,WA,80 - 84,9
Tammin,WA,85 and over,6
Tamworth Regional,NSW,0 - 4,3525
Tamworth Regional,NSW,5 - 9,3817
Tamworth Regional,NSW,10 - 14,4350
Tamworth Regional,NSW,15 - 19,4180
Tamworth Regional,NSW,20 - 24,3005
Tamworth Regional,NSW,25 - 29,2937
Tamworth Regional,NSW,30 - 34,3414
Tamworth Regional,NSW,35 - 39,3398
Tamworth Regional,NSW,40 - 44,3870
Tamworth Regional,NSW,45 - 49,3872
Tamworth Regional,NSW,50 - 54,3614
Tamworth Regional,NSW,55 - 59,3350
Tamworth Regional,NSW,60 - 64,2774
Tamworth Regional,NSW,65 - 69,2400
Tamworth Regional,NSW,70 - 74,1930
Tamworth Regional,NSW,75 - 79,1655
Tamworth Regional,NSW,80 - 84,1120
Tamworth Regional,NSW,85 and over,900
Tasman,TAS,0 - 4,127
Tasman,TAS,5 - 9,109
Tasman,TAS,10 - 14,155
Tasman,TAS,15 - 19,122
Tasman,TAS,20 - 24,76
Tasman,TAS,25 - 29,89
Tasman,TAS,30 - 34,121
Tasman,TAS,35 - 39,137
Tasman,TAS,40 - 44,174
Tasman,TAS,45 - 49,204
Tasman,TAS,50 - 54,196
Tasman,TAS,55 - 59,226
Tasman,TAS,60 - 64,176
Tasman,TAS,65 - 69,122
Tasman,TAS,70 - 74,111
Tasman,TAS,75 - 79,60
Tasman,TAS,80 - 84,38
Tasman,TAS,85 and over,30
Tatiara,SA,0 - 4,498
Tatiara,SA,5 - 9,598
Tatiara,SA,10 - 14,569
Tatiara,SA,15 - 19,404
Tatiara,SA,20 - 24,390
Tatiara,SA,25 - 29,410
Tatiara,SA,30 - 34,509
Tatiara,SA,35 - 39,570
Tatiara,SA,40 - 44,535
Tatiara,SA,45 - 49,508
Tatiara,SA,50 - 54,481
Tatiara,SA,55 - 59,415
Tatiara,SA,60 - 64,313
Tatiara,SA,65 - 69,265
Tatiara,SA,70 - 74,220
Tatiara,SA,75 - 79,172
Tatiara,SA,80 - 84,127
Tatiara,SA,85 and over,116
Tea Tree Gully,SA,0 - 4,5903
Tea Tree Gully,SA,5 - 9,6544
Tea Tree Gully,SA,10 - 14,6876
Tea Tree Gully,SA,15 - 19,7330
Tea Tree Gully,SA,20 - 24,6815
Tea Tree Gully,SA,25 - 29,6146
Tea Tree Gully,SA,30 - 34,7136
Tea Tree Gully,SA,35 - 39,7277
Tea Tree Gully,SA,40 - 44,7701
Tea Tree Gully,SA,45 - 49,7481
Tea Tree Gully,SA,50 - 54,7372
Tea Tree Gully,SA,55 - 59,6683
Tea Tree Gully,SA,60 - 64,4784
Tea Tree Gully,SA,65 - 69,3472
Tea Tree Gully,SA,70 - 74,2725
Tea Tree Gully,SA,75 - 79,2225
Tea Tree Gully,SA,80 - 84,1374
Tea Tree Gully,SA,85 and over,869
Temora,NSW,0 - 4,409
Temora,NSW,5 - 9,433
Temora,NSW,10 - 14,475
Temora,NSW,15 - 19,440
Temora,NSW,20 - 24,258
Temora,NSW,25 - 29,269
Temora,NSW,30 - 34,343
Temora,NSW,35 - 39,352
Temora,NSW,40 - 44,471
Temora,NSW,45 - 49,410
Temora,NSW,50 - 54,420
Temora,NSW,55 - 59,397
Temora,NSW,60 - 64,313
Temora,NSW,65 - 69,297
Temora,NSW,70 - 74,287
Temora,NSW,75 - 79,202
Temora,NSW,80 - 84,149
Temora,NSW,85 and over,114
Tenterfield,NSW,0 - 4,436
Tenterfield,NSW,5 - 9,454
Tenterfield,NSW,10 - 14,469
Tenterfield,NSW,15 - 19,417
Tenterfield,NSW,20 - 24,278
Tenterfield,NSW,25 - 29,287
Tenterfield,NSW,30 - 34,411
Tenterfield,NSW,35 - 39,354
Tenterfield,NSW,40 - 44,492
Tenterfield,NSW,45 - 49,501
Tenterfield,NSW,50 - 54,563
Tenterfield,NSW,55 - 59,506
Tenterfield,NSW,60 - 64,383
Tenterfield,NSW,65 - 69,337
Tenterfield,NSW,70 - 74,283
Tenterfield,NSW,75 - 79,240
Tenterfield,NSW,80 - 84,135
Tenterfield,NSW,85 and over,104
The Coorong,SA,0 - 4,401
The Coorong,SA,5 - 9,416
The Coorong,SA,10 - 14,433
The Coorong,SA,15 - 19,347
The Coorong,SA,20 - 24,292
The Coorong,SA,25 - 29,278
The Coorong,SA,30 - 34,373
The Coorong,SA,35 - 39,385
The Coorong,SA,40 - 44,465
The Coorong,SA,45 - 49,420
The Coorong,SA,50 - 54,398
The Coorong,SA,55 - 59,460
The Coorong,SA,60 - 64,355
The Coorong,SA,65 - 69,287
The Coorong,SA,70 - 74,205
The Coorong,SA,75 - 79,185
The Coorong,SA,80 - 84,99
The Coorong,SA,85 and over,78
The Hills Shire,NSW,0 - 4,8791
The Hills Shire,NSW,5 - 9,9438
The Hills Shire,NSW,10 - 14,9936
The Hills Shire,NSW,15 - 19,10239
The Hills Shire,NSW,20 - 24,9210
The Hills Shire,NSW,25 - 29,7595
The Hills Shire,NSW,30 - 34,9605
The Hills Shire,NSW,35 - 39,9581
The Hills Shire,NSW,40 - 44,10490
The Hills Shire,NSW,45 - 49,10037
The Hills Shire,NSW,50 - 54,9951
The Hills Shire,NSW,55 - 59,8923
The Hills Shire,NSW,60 - 64,5844
The Hills Shire,NSW,65 - 69,3819
The Hills Shire,NSW,70 - 74,2452
The Hills Shire,NSW,75 - 79,1982
The Hills Shire,NSW,80 - 84,1307
The Hills Shire,NSW,85 and over,934
Three Springs,WA,0 - 4,52
Three Springs,WA,5 - 9,46
Three Springs,WA,10 - 14,43
Three Springs,WA,15 - 19,24
Three Springs,WA,20 - 24,39
Three Springs,WA,25 - 29,60
Three Springs,WA,30 - 34,68
Three Springs,WA,35 - 39,61
Three Springs,WA,40 - 44,61
Three Springs,WA,45 - 49,53
Three Springs,WA,50 - 54,60
Three Springs,WA,55 - 59,53
Three Springs,WA,60 - 64,35
Three Springs,WA,65 - 69,20
Three Springs,WA,70 - 74,19
Three Springs,WA,75 - 79,11
Three Springs,WA,80 - 84,15
Three Springs,WA,85 and over,15
Tiwi Islands,NT,0 - 4,292
Tiwi Islands,NT,5 - 9,267
Tiwi Islands,NT,10 - 14,212
Tiwi Islands,NT,15 - 19,207
Tiwi Islands,NT,20 - 24,242
Tiwi Islands,NT,25 - 29,214
Tiwi Islands,NT,30 - 34,223
Tiwi Islands,NT,35 - 39,200
Tiwi Islands,NT,40 - 44,158
Tiwi Islands,NT,45 - 49,150
Tiwi Islands,NT,50 - 54,99
Tiwi Islands,NT,55 - 59,63
Tiwi Islands,NT,60 - 64,46
Tiwi Islands,NT,65 - 69,28
Tiwi Islands,NT,70 - 74,16
Tiwi Islands,NT,75 - 79,7
Tiwi Islands,NT,80 - 84,1
Tiwi Islands,NT,85 and over,0
Toodyay,WA,0 - 4,230
Toodyay,WA,5 - 9,321
Toodyay,WA,10 - 14,334
Toodyay,WA,15 - 19,245
Toodyay,WA,20 - 24,115
Toodyay,WA,25 - 29,153
Toodyay,WA,30 - 34,190
Toodyay,WA,35 - 39,330
Toodyay,WA,40 - 44,355
Toodyay,WA,45 - 49,367
Toodyay,WA,50 - 54,399
Toodyay,WA,55 - 59,376
Toodyay,WA,60 - 64,320
Toodyay,WA,65 - 69,192
Toodyay,WA,70 - 74,123
Toodyay,WA,75 - 79,83
Toodyay,WA,80 - 84,41
Toodyay,WA,85 and over,24
Toowoomba,QLD,0 - 4,9656
Toowoomba,QLD,5 - 9,10060
Toowoomba,QLD,10 - 14,11224
Toowoomba,QLD,15 - 19,11079
Toowoomba,QLD,20 - 24,9986
Toowoomba,QLD,25 - 29,8562
Toowoomba,QLD,30 - 34,9489
Toowoomba,QLD,35 - 39,9222
Toowoomba,QLD,40 - 44,10126
Toowoomba,QLD,45 - 49,9595
Toowoomba,QLD,50 - 54,8767
Toowoomba,QLD,55 - 59,8127
Toowoomba,QLD,60 - 64,6433
Toowoomba,QLD,65 - 69,5183
Toowoomba,QLD,70 - 74,4541
Toowoomba,QLD,75 - 79,3800
Toowoomba,QLD,80 - 84,2729
Toowoomba,QLD,85 and over,2248
Torres,QLD,0 - 4,358
Torres,QLD,5 - 9,339
Torres,QLD,10 - 14,364
Torres,QLD,15 - 19,282
Torres,QLD,20 - 24,263
Torres,QLD,25 - 29,275
Torres,QLD,30 - 34,298
Torres,QLD,35 - 39,225
Torres,QLD,40 - 44,241
Torres,QLD,45 - 49,224
Torres,QLD,50 - 54,179
Torres,QLD,55 - 59,128
Torres,QLD,60 - 64,90
Torres,QLD,65 - 69,69
Torres,QLD,70 - 74,66
Torres,QLD,75 - 79,46
Torres,QLD,80 - 84,29
Torres,QLD,85 and over,36
Torres Strait Island,QLD,0 - 4,660
Torres Strait Island,QLD,5 - 9,579
Torres Strait Island,QLD,10 - 14,385
Torres Strait Island,QLD,15 - 19,351
Torres Strait Island,QLD,20 - 24,428
Torres Strait Island,QLD,25 - 29,337
Torres Strait Island,QLD,30 - 34,319
Torres Strait Island,QLD,35 - 39,255
Torres Strait Island,QLD,40 - 44,238
Torres Strait Island,QLD,45 - 49,240
Torres Strait Island,QLD,50 - 54,195
Torres Strait Island,QLD,55 - 59,165
Torres Strait Island,QLD,60 - 64,82
Torres Strait Island,QLD,65 - 69,58
Torres Strait Island,QLD,70 - 74,44
Torres Strait Island,QLD,75 - 79,35
Torres Strait Island,QLD,80 - 84,16
Torres Strait Island,QLD,85 and over,13
Townsville,QLD,0 - 4,10719
Townsville,QLD,5 - 9,10895
Townsville,QLD,10 - 14,11483
Townsville,QLD,15 - 19,11808
Townsville,QLD,20 - 24,13260
Townsville,QLD,25 - 29,11750
Townsville,QLD,30 - 34,12149
Townsville,QLD,35 - 39,11204
Townsville,QLD,40 - 44,11637
Townsville,QLD,45 - 49,10472
Townsville,QLD,50 - 54,9245
Townsville,QLD,55 - 59,7852
Townsville,QLD,60 - 64,5609
Townsville,QLD,65 - 69,4100
Townsville,QLD,70 - 74,3244
Townsville,QLD,75 - 79,2633
Townsville,QLD,80 - 84,1769
Townsville,QLD,85 and over,1343
Towong,VIC,0 - 4,346
Towong,VIC,5 - 9,423
Towong,VIC,10 - 14,463
Towong,VIC,15 - 19,378
Towong,VIC,20 - 24,179
Towong,VIC,25 - 29,209
Towong,VIC,30 - 34,314
Towong,VIC,35 - 39,394
Towong,VIC,40 - 44,465
Towong,VIC,45 - 49,515
Towong,VIC,50 - 54,482
Towong,VIC,55 - 59,487
Towong,VIC,60 - 64,375
Towong,VIC,65 - 69,314
Towong,VIC,70 - 74,256
Towong,VIC,75 - 79,231
Towong,VIC,80 - 84,171
Towong,VIC,85 and over,136
Trayning,WA,0 - 4,37
Trayning,WA,5 - 9,32
Trayning,WA,10 - 14,28
Trayning,WA,15 - 19,8
Trayning,WA,20 - 24,14
Trayning,WA,25 - 29,28
Trayning,WA,30 - 34,26
Trayning,WA,35 - 39,36
Trayning,WA,40 - 44,29
Trayning,WA,45 - 49,20
Trayning,WA,50 - 54,27
Trayning,WA,55 - 59,24
Trayning,WA,60 - 64,28
Trayning,WA,65 - 69,29
Trayning,WA,70 - 74,10
Trayning,WA,75 - 79,13
Trayning,WA,80 - 84,15
Trayning,WA,85 and over,6
Tumby Bay,SA,0 - 4,113
Tumby Bay,SA,5 - 9,161
Tumby Bay,SA,10 - 14,169
Tumby Bay,SA,15 - 19,144
Tumby Bay,SA,20 - 24,110
Tumby Bay,SA,25 - 29,82
Tumby Bay,SA,30 - 34,124
Tumby Bay,SA,35 - 39,157
Tumby Bay,SA,40 - 44,193
Tumby Bay,SA,45 - 49,206
Tumby Bay,SA,50 - 54,214
Tumby Bay,SA,55 - 59,190
Tumby Bay,SA,60 - 64,202
Tumby Bay,SA,65 - 69,152
Tumby Bay,SA,70 - 74,125
Tumby Bay,SA,75 - 79,110
Tumby Bay,SA,80 - 84,83
Tumby Bay,SA,85 and over,60
Tweed,NSW,0 - 4,4432
Tweed,NSW,5 - 9,4977
Tweed,NSW,10 - 14,5572
Tweed,NSW,15 - 19,5054
Tweed,NSW,20 - 24,3442
Tweed,NSW,25 - 29,3211
Tweed,NSW,30 - 34,4354
Tweed,NSW,35 - 39,4734
Tweed,NSW,40 - 44,5839
Tweed,NSW,45 - 49,5834
Tweed,NSW,50 - 54,5251
Tweed,NSW,55 - 59,5177
Tweed,NSW,60 - 64,4528
Tweed,NSW,65 - 69,4605
Tweed,NSW,70 - 74,4331
Tweed,NSW,75 - 79,3870
Tweed,NSW,80 - 84,2677
Tweed,NSW,85 and over,1667
Unincorp. Other Territories,OT,0 - 4,181
Unincorp. Other Territories,OT,5 - 9,216
Unincorp. Other Territories,OT,10 - 14,232
Unincorp. Other Territories,OT,15 - 19,151
Unincorp. Other Territories,OT,20 - 24,144
Unincorp. Other Territories,OT,25 - 29,114
Unincorp. Other Territories,OT,30 - 34,197
Unincorp. Other Territories,OT,35 - 39,189
Unincorp. Other Territories,OT,40 - 44,209
Unincorp. Other Territories,OT,45 - 49,208
Unincorp. Other Territories,OT,50 - 54,211
Unincorp. Other Territories,OT,55 - 59,100
Unincorp. Other Territories,OT,60 - 64,105
Unincorp. Other Territories,OT,65 - 69,50
Unincorp. Other Territories,OT,70 - 74,30
Unincorp. Other Territories,OT,75 - 79,5
Unincorp. Other Territories,OT,80 - 84,7
Unincorp. Other Territories,OT,85 and over,7
Unincorporated ACT,ACT,0 - 4,20343
Unincorporated ACT,ACT,5 - 9,21143
Unincorporated ACT,ACT,10 - 14,22299
Unincorporated ACT,ACT,15 - 19,24613
Unincorporated ACT,ACT,20 - 24,28901
Unincorporated ACT,ACT,25 - 29,26056
Unincorporated ACT,ACT,30 - 34,26582
Unincorporated ACT,ACT,35 - 39,24514
Unincorporated ACT,ACT,40 - 44,25314
Unincorporated ACT,ACT,45 - 49,24007
Unincorporated ACT,ACT,50 - 54,22823
Unincorporated ACT,ACT,55 - 59,19560
Unincorporated ACT,ACT,60 - 64,12748
Unincorporated ACT,ACT,65 - 69,9324
Unincorporated ACT,ACT,70 - 74,7247
Unincorporated ACT,ACT,75 - 79,6190
Unincorporated ACT,ACT,80 - 84,4355
Unincorporated ACT,ACT,85 and over,2921
Unincorporated NSW,NSW,0 - 4,63
Unincorporated NSW,NSW,5 - 9,80
Unincorporated NSW,NSW,10 - 14,39
Unincorporated NSW,NSW,15 - 19,47
Unincorporated NSW,NSW,20 - 24,50
Unincorporated NSW,NSW,25 - 29,80
Unincorporated NSW,NSW,30 - 34,90
Unincorporated NSW,NSW,35 - 39,81
Unincorporated NSW,NSW,40 - 44,114
Unincorporated NSW,NSW,45 - 49,103
Unincorporated NSW,NSW,50 - 54,104
Unincorporated NSW,NSW,55 - 59,94
Unincorporated NSW,NSW,60 - 64,76
Unincorporated NSW,NSW,65 - 69,47
Unincorporated NSW,NSW,70 - 74,38
Unincorporated NSW,NSW,75 - 79,23
Unincorporated NSW,NSW,80 - 84,1
Unincorporated NSW,NSW,85 and over,5
Unincorporated NT,NT,0 - 4,560
Unincorporated NT,NT,5 - 9,523
Unincorporated NT,NT,10 - 14,514
Unincorporated NT,NT,15 - 19,386
Unincorporated NT,NT,20 - 24,630
Unincorporated NT,NT,25 - 29,750
Unincorporated NT,NT,30 - 34,831
Unincorporated NT,NT,35 - 39,757
Unincorporated NT,NT,40 - 44,747
Unincorporated NT,NT,45 - 49,670
Unincorporated NT,NT,50 - 54,534
Unincorporated NT,NT,55 - 59,390
Unincorporated NT,NT,60 - 64,185
Unincorporated NT,NT,65 - 69,75
Unincorporated NT,NT,70 - 74,23
Unincorporated NT,NT,75 - 79,14
Unincorporated NT,NT,80 - 84,8
Unincorporated NT,NT,85 and over,2
Unincorporated SA,SA,0 - 4,283
Unincorporated SA,SA,5 - 9,274
Unincorporated SA,SA,10 - 14,271
Unincorporated SA,SA,15 - 19,289
Unincorporated SA,SA,20 - 24,325
Unincorporated SA,SA,25 - 29,339
Unincorporated SA,SA,30 - 34,377
Unincorporated SA,SA,35 - 39,389
Unincorporated SA,SA,40 - 44,380
Unincorporated SA,SA,45 - 49,359
Unincorporated SA,SA,50 - 54,320
Unincorporated SA,SA,55 - 59,254
Unincorporated SA,SA,60 - 64,194
Unincorporated SA,SA,65 - 69,100
Unincorporated SA,SA,70 - 74,69
Unincorporated SA,SA,75 - 79,40
Unincorporated SA,SA,80 - 84,22
Unincorporated SA,SA,85 and over,18
Unincorporated Vic,VIC,0 - 4,13
Unincorporated Vic,VIC,5 - 9,27
Unincorporated Vic,VIC,10 - 14,45
Unincorporated Vic,VIC,15 - 19,53
Unincorporated Vic,VIC,20 - 24,81
Unincorporated Vic,VIC,25 - 29,102
Unincorporated Vic,VIC,30 - 34,53
Unincorporated Vic,VIC,35 - 39,48
Unincorporated Vic,VIC,40 - 44,35
Unincorporated Vic,VIC,45 - 49,42
Unincorporated Vic,VIC,50 - 54,53
Unincorporated Vic,VIC,55 - 59,32
Unincorporated Vic,VIC,60 - 64,17
Unincorporated Vic,VIC,65 - 69,16
Unincorporated Vic,VIC,70 - 74,13
Unincorporated Vic,VIC,75 - 79,0
Unincorporated Vic,VIC,80 - 84,8
Unincorporated Vic,VIC,85 and over,0
Unley,SA,0 - 4,1966
Unley,SA,5 - 9,1884
Unley,SA,10 - 14,1820
Unley,SA,15 - 19,2228
Unley,SA,20 - 24,2899
Unley,SA,25 - 29,2826
Unley,SA,30 - 34,2774
Unley,SA,35 - 39,2663
Unley,SA,40 - 44,2759
Unley,SA,45 - 49,2703
Unley,SA,50 - 54,2641
Unley,SA,55 - 59,2240
Unley,SA,60 - 64,1458
Unley,SA,65 - 69,1142
Unley,SA,70 - 74,1074
Unley,SA,75 - 79,1172
Unley,SA,80 - 84,1122
Unley,SA,85 and over,1287
Upper Gascoyne,WA,0 - 4,32
Upper Gascoyne,WA,5 - 9,27
Upper Gascoyne,WA,10 - 14,36
Upper Gascoyne,WA,15 - 19,37
Upper Gascoyne,WA,20 - 24,20
Upper Gascoyne,WA,25 - 29,25
Upper Gascoyne,WA,30 - 34,10
Upper Gascoyne,WA,35 - 39,30
Upper Gascoyne,WA,40 - 44,26
Upper Gascoyne,WA,45 - 49,20
Upper Gascoyne,WA,50 - 54,20
Upper Gascoyne,WA,55 - 59,18
Upper Gascoyne,WA,60 - 64,17
Upper Gascoyne,WA,65 - 69,12
Upper Gascoyne,WA,70 - 74,3
Upper Gascoyne,WA,75 - 79,3
Upper Gascoyne,WA,80 - 84,1
Upper Gascoyne,WA,85 and over,2
Upper Hunter Shire,NSW,0 - 4,888
Upper Hunter Shire,NSW,5 - 9,883
Upper Hunter Shire,NSW,10 - 14,916
Upper Hunter Shire,NSW,15 - 19,919
Upper Hunter Shire,NSW,20 - 24,774
Upper Hunter Shire,NSW,25 - 29,733
Upper Hunter Shire,NSW,30 - 34,812
Upper Hunter Shire,NSW,35 - 39,860
Upper Hunter Shire,NSW,40 - 44,1022
Upper Hunter Shire,NSW,45 - 49,1007
Upper Hunter Shire,NSW,50 - 54,905
Upper Hunter Shire,NSW,55 - 59,861
Upper Hunter Shire,NSW,60 - 64,689
Upper Hunter Shire,NSW,65 - 69,581
Upper Hunter Shire,NSW,70 - 74,483
Upper Hunter Shire,NSW,75 - 79,387
Upper Hunter Shire,NSW,80 - 84,271
Upper Hunter Shire,NSW,85 and over,244
Upper Lachlan Shire,NSW,0 - 4,433
Upper Lachlan Shire,NSW,5 - 9,502
Upper Lachlan Shire,NSW,10 - 14,568
Upper Lachlan Shire,NSW,15 - 19,402
Upper Lachlan Shire,NSW,20 - 24,258
Upper Lachlan Shire,NSW,25 - 29,239
Upper Lachlan Shire,NSW,30 - 34,381
Upper Lachlan Shire,NSW,35 - 39,469
Upper Lachlan Shire,NSW,40 - 44,578
Upper Lachlan Shire,NSW,45 - 49,521
Upper Lachlan Shire,NSW,50 - 54,524
Upper Lachlan Shire,NSW,55 - 59,573
Upper Lachlan Shire,NSW,60 - 64,522
Upper Lachlan Shire,NSW,65 - 69,397
Upper Lachlan Shire,NSW,70 - 74,321
Upper Lachlan Shire,NSW,75 - 79,249
Upper Lachlan Shire,NSW,80 - 84,146
Upper Lachlan Shire,NSW,85 and over,109
Uralla,NSW,0 - 4,373
Uralla,NSW,5 - 9,424
Uralla,NSW,10 - 14,477
Uralla,NSW,15 - 19,411
Uralla,NSW,20 - 24,271
Uralla,NSW,25 - 29,277
Uralla,NSW,30 - 34,351
Uralla,NSW,35 - 39,384
Uralla,NSW,40 - 44,478
Uralla,NSW,45 - 49,479
Uralla,NSW,50 - 54,445
Uralla,NSW,55 - 59,468
Uralla,NSW,60 - 64,339
Uralla,NSW,65 - 69,231
Uralla,NSW,70 - 74,199
Uralla,NSW,75 - 79,143
Uralla,NSW,80 - 84,79
Uralla,NSW,85 and over,56
Victor Harbor,SA,0 - 4,497
Victor Harbor,SA,5 - 9,583
Victor Harbor,SA,10 - 14,640
Victor Harbor,SA,15 - 19,589
Victor Harbor,SA,20 - 24,388
Victor Harbor,SA,25 - 29,438
Victor Harbor,SA,30 - 34,483
Victor Harbor,SA,35 - 39,547
Victor Harbor,SA,40 - 44,709
Victor Harbor,SA,45 - 49,717
Victor Harbor,SA,50 - 54,809
Victor Harbor,SA,55 - 59,938
Victor Harbor,SA,60 - 64,947
Victor Harbor,SA,65 - 69,952
Victor Harbor,SA,70 - 74,895
Victor Harbor,SA,75 - 79,851
Victor Harbor,SA,80 - 84,565
Victor Harbor,SA,85 and over,405
Victoria Park,WA,0 - 4,1416
Victoria Park,WA,5 - 9,1164
Victoria Park,WA,10 - 14,1032
Victoria Park,WA,15 - 19,1664
Victoria Park,WA,20 - 24,3127
Victoria Park,WA,25 - 29,2991
Victoria Park,WA,30 - 34,2770
Victoria Park,WA,35 - 39,2193
Victoria Park,WA,40 - 44,1928
Victoria Park,WA,45 - 49,1772
